"Código";"Tipo";"Propósito";"Grupo";"Produto";"Marca";"Unidade";"Código Barra";"Código NCM";"Código de registro na ANVISA";"Lista de Preço";"Comissão Padrão";"Controla Estoque";"Minimo";"Máximo";"Compra";"Fornecedor";"Custo";"Venda";"Estoque";"Validade";"Perfil Tributário";"Forma de arquisição";"Situação tributária";"Alíquota";"CSTICMS";"Origem da mercadoria";"CEST";"NVE";"Data de inclusão"
"544";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PINO INTRAMEDULAR LISO 3,0mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"15,00";"0,00";"75";"";"";"";"";"";"";"";"";"";"29/04/2024 15:39:54"
"545";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PINO INTRAMEDULAR LISO 3,5mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"15,00";"0,00";"88";"";"";"";"";"";"";"";"";"";"29/04/2024 15:40:30"
"546";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PINO INTRAMEDULAR LISO 4,0mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"15,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 15:41:16"
"673";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PINO LISO INTRAMEDULAR 4,5mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"15,00";"0,00";"4";"";"";"";"";"";"";"";"";"";"24/07/2024 07:45:05"
"610";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PIPETA PASTEUR";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,1020";"0,00";"100";"2031-09-30";"";"";"";"";"";"";"";"";"30/04/2024 09:02:15"
"603";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PISSETA NALGON";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"4,00";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 08:52:04"
"463";"Produto";"Apenas consumo interno";"OUTROS";"PITO P/ CONTENÇÃO DE EQUINOS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"170,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 11:30:52"
"976";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PLACA DE PETRI DE PLÁSTICO 35mmx10mm";"";"UN";"";"";"";"Não";"";"Sim";"1";"4";"";"";"1,40";"0,00";"19";"2027-04-30";"";"";"";"";"";"";"";"";"05/09/2024 15:32:32"
"936";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PLACA DE PETRI DE PLASTICO 90mmx15mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,60";"0,00";"";"";"";"";"";"";"";"";"";"";"06/08/2024 10:22:08"
"547";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 1,5mm 10 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"4";"";"";"";"";"";"";"";"";"";"29/04/2024 15:53:48"
"548";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,0mm 04 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"3";"";"";"";"";"";"";"";"";"";"29/04/2024 15:55:40"
"549";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,0mm 05 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 15:56:21"
"550";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,0mm 06 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"4";"";"";"";"";"";"";"";"";"";"29/04/2024 15:57:19"
"551";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,0mm 07 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 15:57:53"
"552";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,0mm 12 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"5";"";"";"";"";"";"";"";"";"";"29/04/2024 15:58:44"
"553";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,7mm 04 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"3";"";"";"";"";"";"";"";"";"";"29/04/2024 15:59:51"
"554";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,7mm 05 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 16:00:31"
"555";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,7mm 06 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 16:01:25"
"556";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,7mm 09 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"2";"";"";"";"";"";"";"";"";"";"29/04/2024 16:02:19"
"557";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,7mm 10 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 16:05:13"
"558";"Produto";"Apenas consumo interno";"CENTRO CIRÚRGICO";"PLACA SISTEMA 2,7mm 12 FUROS";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"100,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 16:05:49"
"681";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PLACAS DE VIDRO 15mm";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"10,00";"0,00";"10";"";"";"";"";"";"";"";"";"";"24/07/2024 08:08:14"
"742";"Serviço";"Venda e consumo interno";"Cirurgias";"PLASTIAS (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"600,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:24:00"
"741";"Serviço";"Venda e consumo interno";"Cirurgias";"PLASTIAS (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"500,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:23:23"
"740";"Serviço";"Venda e consumo interno";"Cirurgias";"PLASTIAS (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"400,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:23:01"
"464";"Produto";"Apenas consumo interno";"OUTROS";"PLEXIMETRO DE PERCUSSÃO";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"80,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 11:32:04"
"691";"Produto";"Venda e consumo interno";"POMADAS CICATRIZANTES";"POMADA BACINA (NEOMICINA+BACITRACINA)";"";"UN";"";"";"";"Sim";"";"Sim";"1";"4";"";"";"5,30";"7,50";"1";"2025-12-31";"";"";"";"";"";"";"";"";"24/07/2024 09:24:30"
"217";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"POMADA FURANIL";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"55,00";"77,00";"1";"2026-06-30";"";"";"";"";"";"";"";"";"24/04/2024 16:36:36"
"665";"Produto";"Venda e consumo interno";"POMADAS CICATRIZANTES";"POMADA GANADOL";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"40,00";"56,00";"1";"2025-05-31";"";"";"";"";"";"";"";"";"23/07/2024 15:58:07"
"192";"Produto";"Venda e consumo interno";"ANTI-INFLAMATÓRIO";"POMADA HIRUDOID";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"26,00";"36,40";"";"";"";"";"";"";"";"";"";"";"24/04/2024 15:59:29"
"259";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"POMADA LIDOCAINA 5%";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"15,00";"21,00";"2";"";"";"";"";"";"";"";"";"";"25/04/2024 10:53:26"
"1030";"Produto";"Venda e consumo interno";"POMADAS CICATRIZANTES";"POMADA OFTALMOLÓGICA - KERAVIT";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"99,00";"139,00";"1";"2026-06-30";"";"";"";"";"";"";"";"";"20/02/2025 15:22:22"
"255";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"POMADA PANALOG";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"110,00";"155,00";"";"";"";"";"";"";"";"";"";"";"25/04/2024 10:44:10"
"1031";"Produto";"Venda e consumo interno";"POMADAS CICATRIZANTES";"POMADA VETAGLOS";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"55,00";"77,00";"5";"2026-03-31";"";"";"";"";"";"";"";"";"20/02/2025 15:23:21"
"604";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PONTEIRA";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,30";"0,00";"1.000";"";"";"";"";"";"";"";"";"";"30/04/2024 08:52:40"
"880";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PONTEIRA 200-100uL SEM FILTRO - AZUL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,0450";"0,00";"1.000";"2032-03-31";"";"";"";"";"";"";"";"";"30/07/2024 11:16:35"
"612";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PONTEIRA 5-200uL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,01";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 09:05:12"
"605";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PORTA LAMINAS - 3 LAMINAS";"";"UN";"";"";"";"Não";"";"Sim";"4";"32";"";"";"0,70";"0,00";"96";"";"";"";"";"";"";"";"";"";"30/04/2024 08:53:17"
"55";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"POTÁSSIO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"20,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:44:40"
"466";"Produto";"Apenas consumo interno";"OUTROS";"POTE 100mL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"2,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"29/04/2024 11:44:03"
"114";"Serviço";"Venda e consumo interno";"Exames";"PRESSÃO ARTERIAL";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"70,00";"";"";"";"";"";"";"";"";"";"";"20/02/2024 11:22:14"
"743";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - SISTEMA GENITAL FÊMEA";"PROLAPSO DE VAGINA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"600,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 08:43:52"
"663";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"PROPE";"";"UN";"";"";"";"Não";"";"Sim";"3";"18";"";"";"38,00";"53,20";"1";"2025-05-31";"";"";"";"";"";"";"";"";"23/07/2024 15:56:00"
"656";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"PROPILENOGLICOL";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"27,00";"38,00";"5";"2025-06-30";"";"";"";"";"";"";"";"";"23/07/2024 15:39:58"
"256";"Produto";"Venda e consumo interno";"ANESTÉSICOS";"PROPOFOL AMPOLA 20mL";"";"UN";"";"";"";"Sim";"";"Sim";"1";"8";"";"";"25,00";"35,00";"7";"2026-05-31";"";"";"";"";"";"";"";"";"25/04/2024 10:47:45"
"56";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"PROTEÍNA PLASMÁTICA TOTAIS - PPT";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"13,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:45:10"
"39";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"PROTEÍNAS FRACIONADAS (ALBUMINA+GLOBULINA+PT)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"45,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:34:09"
"57";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"PROTEÍNAS TOTAIS - SÉRICA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"18,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:45:45"
"606";"Produto";"Apenas consumo interno";"LABORATÓRIO";"PROTEINAS TOTAIS LIQUIFORM";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"50,00";"0,00";"2";"2025-08-31";"";"";"";"";"";"";"";"";"30/04/2024 08:53:53"
"529";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA ODONTOLÓGICA";"RADIOGRAFIA ODONTOLÓGICA INTRA-ORAL";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"20,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 14:32:17"
"918";"Serviço";"Venda e consumo interno";"RAIO-X DE CÃES E GATOS";"RAIO-X (2 projeções) - PEQUENOS ANIMAIS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:29:37"
"926";"Serviço";"Venda e consumo interno";"RAIO-X DE ANIMAIS SILVESTRES";"RAIO-X (POR REGIÃO) - ANIMAIS SILVESTRES";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"180,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:37:47"
"920";"Serviço";"Venda e consumo interno";"RAIO-X DE CÃES E GATOS";"RAIO-X ABDÔMEN (3 OU MAIS PROJEÇÕES)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:32:43"
"898";"Serviço";"Venda e consumo interno";"RAIO-X DE EQUINOS";"RAIO-X BOCA – POR PROJEÇÃO - EQUINOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:11:49"
"921";"Serviço";"Venda e consumo interno";"RAIO-X DE CÃES E GATOS";"RAIO-X COLUNA (POR REGIÃO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:33:17"
"925";"Serviço";"Venda e consumo interno";"RAIO-X DE CÃES E GATOS";"RAIO-X CONTRASTADOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"400,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:36:25"
"922";"Serviço";"Venda e consumo interno";"RAIO-X DE CÃES E GATOS";"RAIO-X CRÂNIO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"210,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:34:16"
"897";"Serviço";"Venda e consumo interno";"RAIO-X DE EQUINOS";"RAIO-X LOCOMOTOR – POR PROJEÇÃO - EQUINOS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:11:20"
"923";"Serviço";"Venda e consumo interno";"RAIO-X DE CÃES E GATOS";"RAIO-X MEMBROS (POR REGIÃO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:34:50"
"924";"Serviço";"Venda e consumo interno";"RAIO-X DE CÃES E GATOS";"RAIO-X TORÁX (3 PROJEÇÕES)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:35:53"
"145";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIA DO GLOBO OCULAR";"REDUÇÃO DE PROLAPSO DE GLOBO OCULAR C/ CANTOTOMIA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"700,00";"";"";"";"";"";"";"";"";"";"";"15/03/2024 07:53:04"
"864";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"REDUÇÃO DE PROLAPSO RETAL (AMBULATÓRIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:15:58"
"865";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA DIGESTIVO";"REDUÇÃO DE PROLAPSO RETAL CIRÚRGICO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"500,00";"";"";"";"";"";"";"";"";"";"";"30/07/2024 08:16:20"
"797";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"REDUÇÃO FECHADA DE LUXAÇÃO COXOFEMORAL";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:36:06"
"798";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS - CIRURGIAS DO SISTEMA ÓSSEO E ARTICULAR";"REDUÇÃO FECHADA DE LUXAÇÃO DE COTOVELO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"26/07/2024 13:36:26"
"465";"Produto";"Apenas consumo interno";"OUTROS";"REFRACTOMETRO PORTÁTIL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"250,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 11:43:24"
"690";"Produto";"Apenas consumo interno";"OUTROS";"REFRATÔMETRO PORTÁTIL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"300,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"24/07/2024 08:39:31"
"109";"Serviço";"Venda e consumo interno";"RELATÓRIO";"RELATÓRIO - CIRURGIA AULA PRÁTICA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 10:03:00"
"929";"Serviço";"Venda e consumo interno";"RELATÓRIO";"RELATÓRIO - CONSULTA CÃO OU GATO - 9º PERIODO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"04/08/2024 02:03:12"
"79";"Serviço";"Venda e consumo interno";"RELATÓRIO";"RELATÓRIO - CONSULTA CÃO OU GATO - AULA PRÁTICA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"06/02/2024 08:07:38"
"933";"Serviço";"Venda e consumo interno";"RELATÓRIO";"RELATÓRIO - EXAMES BIOQUIMICOS - 9º PERIODO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"04/08/2024 02:12:30"
"931";"Serviço";"Venda e consumo interno";"RELATÓRIO";"RELATÓRIO - EXAMES BIOQUIMICOS - AULA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"04/08/2024 02:09:55"
"932";"Serviço";"Venda e consumo interno";"RELATÓRIO";"RELATÓRIO - EXAMES HEMATOLÓGICOS - 9º PERIODO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"04/08/2024 02:10:49"
"930";"Serviço";"Venda e consumo interno";"RELATÓRIO";"RELATÓRIO - EXAMES HEMATOLÓGICOS - AULA";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"04/08/2024 02:09:15"
"637";"Serviço";"Venda e consumo interno";"Consultas";"RETORNO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"0,00";"";"";"";"";"";"";"";"";"";"";"10/05/2024 13:53:45"
"223";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"RIFOCINA SPRAY";"";"UN";"";"";"";"Sim";"";"Sim";"";"";"";"";"25,00";"35,00";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:41:59"
"300";"Produto";"Venda e consumo interno";"ANTIPARASITÁRIOS";"RIPERCOLL 1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,04";"0,06";"";"";"";"";"";"";"";"";"";"";"25/04/2024 15:12:42"
"904";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS CARDIOLÓGICOS";"RISCO 1 (Eletro+PA+SpO2)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"250,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:18:16"
"905";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS CARDIOLÓGICOS";"RISCO 2 (Eletro+ECO+PA+SpO2)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"450,00";"";"";"";"";"";"";"";"";"";"";"31/07/2024 09:18:46"
"281";"Produto";"Venda e consumo interno";"SUPLEMENTO VITAMÍNICO";"RUMINOL 1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,15";"0,21";"";"";"";"";"";"";"";"";"";"";"25/04/2024 11:36:42"
"22";"Serviço";"Venda e consumo interno";"RADIOLOGIA E ULTRASSONOGRAFIA - EXAMES";"RX - GRANDES ANIMAIS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"200,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 14:47:16"
"21";"Serviço";"Venda e consumo interno";"RADIOLOGIA E ULTRASSONOGRAFIA - EXAMES";"RX - PEQUENOS ANIMAIS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"120,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 14:46:39"
"613";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SACAROSE (SUCROSE) P.A ACS 500g";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"24,00";"0,00";"2";"2026-10-31";"";"";"";"";"";"";"";"";"30/04/2024 10:17:03"
"402";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SCALP Nº21";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,20";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:04:34"
"403";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SCALP Nº23";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"0,25";"0,00";"94";"2028-08-31";"";"";"";"";"";"";"";"";"29/04/2024 10:05:18"
"614";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SDH DILUENTE 20L";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"50,00";"0,00";"";"";"";"";"";"";"";"";"";"";"30/04/2024 10:20:04"
"818";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM GRANDES ANIMAIS";"SEDAÇÃO - GRANDES ANIMAIS";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"29/07/2024 10:58:26"
"130";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"SEDAÇÃO - PEQUENOS ANIMAIS E SELVAGENS - (PORTE GRANDE)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"300,00";"";"";"";"";"";"";"";"";"";"";"04/03/2024 15:19:09"
"129";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"SEDAÇÃO - PEQUENOS ANIMAIS E SELVAGENS - (PORTE MÉDIO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"250,00";"";"";"";"";"";"";"";"";"";"";"04/03/2024 15:18:48"
"128";"Serviço";"Venda e consumo interno";"PROCEDIMENTOS ANESTÉSICOS EM PEQUENOS ANIMAIS";"SEDAÇÃO - PEQUENOS ANIMAIS E SELVAGENS - (PORTE PEQUENO)";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"150,00";"";"";"";"";"";"";"";"";"";"";"04/03/2024 15:18:17"
"935";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SENSIPROT";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"460,00";"0,00";"";"";"";"";"";"";"";"";"";"";"06/08/2024 10:02:46"
"404";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"SERINGA DE 01mL";"";"UN";"";"";"";"Não";"";"Sim";"50";"398";"";"";"0,40";"0,56";"89";"2028-03-31";"";"";"";"";"";"";"";"";"29/04/2024 10:06:11"
"405";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"SERINGA DE 03mL";"";"UN";"";"";"";"Não";"";"Sim";"51";"406";"";"";"0,45";"0,63";"54";"2029-01-31";"";"";"";"";"";"";"";"";"29/04/2024 10:06:42"
"406";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"SERINGA DE 05mL";"";"UN";"";"";"";"Não";"";"Sim";"82";"656";"";"";"0,50";"0,70";"32";"2029-02-28";"";"";"";"";"";"";"";"";"29/04/2024 10:07:17"
"407";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"SERINGA DE 10mL";"";"UN";"";"";"";"Não";"";"Sim";"27";"216";"";"";"0,50";"0,70";"47";"2028-05-31";"";"";"";"";"";"";"";"";"29/04/2024 10:07:58"
"408";"Produto";"Venda e consumo interno";"DESCARTÁVEIS";"SERINGA DE 20mL";"";"UN";"";"";"";"Não";"";"Sim";"22";"174";"";"";"0,55";"0,77";"115";"2029-04-30";"";"";"";"";"";"";"";"";"29/04/2024 10:08:35"
"409";"Produto";"Apenas consumo interno";"DESCARTÁVEIS";"SERINGA DE 60mL";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"2,00";"0,00";"";"";"";"";"";"";"";"";"";"";"29/04/2024 10:09:26"
"664";"Produto";"Apenas consumo interno";"OUTROS";"SERINGA DOSADORA AUTOMATIA";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"270,00";"0,00";"1";"";"";"";"";"";"";"";"";"";"23/07/2024 15:57:08"
"224";"Produto";"Venda e consumo interno";"ANTIBIÓTICOS";"SHOTAPEN 0,1mL";"";"ML";"";"";"";"Sim";"";"Sim";"";"";"";"";"0,08";"0,12";"";"";"";"";"";"";"";"";"";"";"24/04/2024 16:42:55"
"58";"Serviço";"Venda e consumo interno";"LABORATÓRIO DE ANÁLISES CLÍNICAS - EXAMES";"SÓDIO";"";"UN";"";"";"";"Sim";"";"Não";"";"";"";"";"";"20,00";"";"";"";"";"";"";"";"";"";"";"30/01/2024 15:46:13"
"688";"Produto";"Apenas consumo interno";"LABORATÓRIO";"SOLUÇÃO ADCLEAN 1L ADVANCED";"";"UN";"";"";"";"Não";"";"Sim";"";"";"";"";"20,00";"0,00";"";"";"";"";"";"";"";"";"";"";"24/07/2024 08:31:28"
